route_id,trip_id,trip_headsign,service_id,direction_id,shape_id,wheelchair_accessible,bikes_allowed
A,25713687,"Le Pont-de-Claix, L'Etoile",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_A_3,1,2
B,26107465,"Grenoble, Oxford",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,1,SEM_B_2,1,2
15,25799251,"Domène, Chenevières",1234567-MAHS01_ST5_1_HI2122,0,SEM_15_1,1,2
A,26296779,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
21,26077765,"Seyssins, Le Prisme",12345-MAHLV04_ST0_4_HI2122,1,SEM_21_2,1,2
C,26249101,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
25,26042186,"Le Gua, Les Saillants",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_25_1,1,2
E,25947352,"Grenoble, Louise Michel",12345-MGHLV19_ST0_19_HI2122,0,SEM_E_2,1,2
B,26235628,"Grenoble, Oxford",12345-MGHLV19_ST0_19_HI2122,1,SEM_B_2,1,2
7,26001845,"Échirolles, Comboire",12345-MSILV01_ST21_1_HI2122,1,SEM_C7_2,1,2
16,25699637,"Corenc, Montfleury",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_16_1,1,2
61,26273435,"Saint-Égrève, Muret",12345-MFVLV02c_ST21_2_HI2122,0,SEM_61_1,1,2
21,26077754,"Seyssins, Le Prisme",12345-MAHLV04_ST0_4_HI2122,1,SEM_21_2,1,2
A,25713470,"Fontaine, La Poya",1234567-MEHD00_ST6_0_HI2122,1,SEM_A_4,1,2
12,25634432,"Eybens, Maisons Neuves",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,0,SEM_12_2,1,2
E,25947473,"Grenoble, Louise Michel",12345-MGHLV19_ST0_19_HI2122,0,SEM_E_2,1,2
15,25801286,"Domène, Chenevières",12345-MAVLV01_ST21_1_HI2122,0,SEM_15_12,1,2
16,26020710,"Corenc, Montfleury",123456*-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_16_1,1,2
48,25840422,"Claix, Pont Rouge",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,1,SEM_48_2,1,2
6,26308583,"Grenoble, Oxford",12345-MSILV02_ST21_2_HI2122,0,,1,2
B,26355118,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_B_1,1,2
2,25802221,"Grenoble, Louise Michel",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS05_ST5_5_HI2122,1,SEM_C2_1,1,2
E,25716847,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
C,26368225,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV20_ST0_20_HI2122,0,SEM_C_1,1,2
3,26322259,"Échirolles, Centre du graphisme",1234567-MEHS05_ST5_5_HI2122,1,SEM_C3_2,1,2
3,25877212,"Échirolles, Centre du graphisme",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,1,SEM_C3_2,1,2
1,26090363,"Meylan, Maupertuis",1234567-MSHSAH03_ST5_3_HI2122,0,SEM_C1_2,1,2
C,26146838,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
4,26356257,"Eybens, Le Verderet",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,0,SEM_C4_1,1,2
3,25876504,"Échirolles, Centre du graphisme",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,1,SEM_C3_2,1,2
A,26351892,"Fontaine, La Poya",1234567-MEHS05_ST5_5_HI2122,1,SEM_A_4,1,2
A,26352046,"Le Pont-de-Claix, L'Etoile",1234567-MEHS05_ST5_5_HI2122,0,SEM_A_3,1,2
1,26090323,"Meylan, Maupertuis",1234567-MSHSAH03_ST5_3_HI2122,0,SEM_C1_2,1,2
19,26021485,"Seyssins, Garlettes",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,0,SEM_19_1,1,2
26,25783554,"Grenoble, Gare Routière",12345-MFVLV01c_ST21_1_HI2122,1,SEM_26_3,1,2
C,26236743,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
2,26016277,"Claix, Pont Rouge",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_C2_2,1,2
6,26308567,"Grenoble, Oxford",12345-MSILV02_ST21_2_HI2122,0,,1,2
B,25808872,"Gières, Plaine des Sports",1234567-MGHS01_ST5_1_HI2122,0,SEM_B_1,1,2
12,25634539,"Eybens, Maisons Neuves",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,0,SEM_12_2,1,2
22,25700701,"Saint-Égrève, Saint Egrève Gare",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_22_1,1,2
6,26308704,"Saint-Martin-d'Hères, Henri Wallon",12345-MSILV02_ST21_2_HI2122,1,,1,2
C,26148538,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV19_ST0_19_HI2122,0,SEM_C_1,1,2
1,26304538,"Grenoble, Cité Jean Macé",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C1_5,1,2
E,25847492,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
6,25943620,"Saint-Martin-d'Hères, Henri Wallon",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,,1,2
16,25699664,"Le Pont-de-Claix, Gendarmerie",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,1,SEM_16_2,1,2
5,25938055,"Gières, Universités - Biologie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C5_2,1,2
A,26351291,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
1,26090294,"Grenoble, Cité Jean Macé",1234567-MSHSAH03_ST5_3_HI2122,1,SEM_C1_1,1,2
C,26368428,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV20_ST0_20_HI2122,0,SEM_C_1,1,2
7,25730233,"Gières, Universités - Biologie",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,SEM_C7_1,1,2
3,26342514,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
2,26246982,"Grenoble, Louise Michel",1234567-MEHS04_ST5_4_HI2122,1,SEM_C2_1,1,2
C,26249010,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS04_ST5_4_HI2122,0,SEM_C_1,1,2
5,25743960,"Gières, Universités - Biologie",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,SEM_C5_2,1,2
A,25713741,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
D,25971350,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_D_4,1,2
6,26007087,"Grenoble, Oxford",12345-MSILV01_ST21_1_HI2122,0,,1,2
C,26368204,"Seyssins, Le Prisme",12345-MGHLV20_ST0_20_HI2122,1,SEM_C_2,1,2
48,25840426,"Claix, Cossey",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,0,SEM_48_1,1,2
B,26355037,"Grenoble, Oxford",12345-MGHLV20_ST0_20_HI2122,1,SEM_B_2,1,2
4,26342807,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
6,25943546,"Grenoble, Oxford",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,,1,2
19,25702736,"Sassenage, L'Ovalie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_19_2,1,2
5,25743995,"Grenoble, Palais de Justice - Gare",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,SEM_C5_1,1,2
13,26155074,"Poisat, Cimetière Intercommunal",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_13_5,1,2
4,26322073,"Eybens, Le Verderet",1234567-MEHS05_ST5_5_HI2122,0,SEM_C4_1,1,2
3,25877400,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,0,SEM_C3_1,1,2
2,26016242,"Claix, Pont Rouge",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_C2_2,1,2
D,25971347,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV19_ST0_19_HI2122,1,SEM_D_2,1,2
E,25847404,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
15,25799031,"Domène, Les Arnauds",12345-MAHLV04_ST0_4_HI2122,0,SEM_15_6,1,2
20,26251172,"Sassenage, Les Engenières",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_20_2,1,2
E,26332795,"Fontanil-Cornillon, Palluel",12345-MGHLV20_ST0_20_HI2122,1,SEM_E_1,1,2
4,26322057,"Eybens, Le Verderet",1234567-MEHS05_ST5_5_HI2122,0,SEM_C4_1,1,2
A,26296790,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
7,25786188,"Gières, Universités - Biologie",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C7_1,1,2
13,26155079,"Poisat, Cimetière Intercommunal",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_13_1,1,2
14,26015503,"Gières, Gières Gare - Universités",12345-MAHLV04_ST0_4_HI2122,1,SEM_14_2,1,2
6,26007127,"Grenoble, Oxford",12345-MSILV01_ST21_1_HI2122,0,,1,2
16,26020668,"Le Pont-de-Claix, Gendarmerie",123456*-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_16_2,1,2
D,25811133,"Saint-Martin-d'Hères, Les Taillées - Universités",12345-MGHLV13_ST0_13_HI2122-MGHLV16_ST0_16_HI2122-MGHLV20_ST0_20_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_D_1,1,2
E,25679092,"Fontanil-Cornillon, Palluel",1234567-MGHS01_ST5_1_HI2122,1,SEM_E_1,1,2
A,26296592,"Le Pont-de-Claix, L'Etoile",1234567-MEHS04_ST5_4_HI2122,0,SEM_A_3,1,2
A,26351335,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
20,25700483,"Veurey-Voroize, La Rive",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,1,SEM_20_2,1,2
B,26249478,"Grenoble, Oxford",1234567-MGHS04_ST5_4_HI2122,1,SEM_B_2,1,2
E,26248532,"Grenoble, Louise Michel",1234567-MGHS04_ST5_4_HI2122,0,SEM_E_2,1,2
7,26001806,"Échirolles, Comboire",12345-MSILV01_ST21_1_HI2122,1,SEM_C7_2,1,2
5,25938088,"Gières, Universités - Biologie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C5_2,1,2
23,26269901,"Vizille, Le Péage",12345-MFVLV02c_ST21_2_HI2122,0,SEM_23_1,1,2
C,26368352,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV20_ST0_20_HI2122,0,SEM_C_1,1,2
4,26342816,"Eybens, Le Verderet",12345-MEILVI03_ST21_3_HI2122,0,SEM_C4_1,1,2
E,25847394,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
A,26296611,"Le Pont-de-Claix, L'Etoile",1234567-MEHS04_ST5_4_HI2122,0,SEM_A_3,1,2
E,25679153,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
42,25832420,"Meylan, La Détourbe",12345-MFHLV10c_ST0_10_HI2122,1,SEM_42_1,1,2
7,25730182,"Échirolles, Comboire",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,SEM_C7_2,1,2
A,25713639,"Le Pont-de-Claix, L'Etoile",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_A_3,1,2
3,26356207,"Échirolles, Centre du graphisme",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C3_2,1,2
A,26296470,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
12,25924761,"Eybens, Maisons Neuves",12345-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,0,SEM_12_9,1,2
C,26148753,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
7,26319486,"Échirolles, Comboire",1234567-MSHSAH06_ST5_6_HI2122,1,SEM_C7_2,1,2
B,26235622,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
2,26016152,"Grenoble, Louise Michel",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122-MEILVI02_ST21_2_HI2122-MEILVI03_ST21_3_HI2122,1,SEM_C2_1,1,2
E,26332523,"Grenoble, Louise Michel",12345-MGHLV20_ST0_20_HI2122,0,SEM_E_2,1,2
3,26012547,"Échirolles, Centre du graphisme",12345-MEILVI02_ST21_2_HI2122,1,SEM_C3_2,1,2
3,25877119,"Grenoble, Victor Hugo",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,0,SEM_C3_1,1,2
4,26356456,"Grenoble, Victor Hugo",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,1,SEM_C4_2,1,2
C,26249052,"Saint-Martin-d'Hères, Condillac - Universités",1234567-MGHS04_ST5_4_HI2122,0,SEM_C_1,1,2
D,25971296,"Saint-Martin-d'Hères, Etienne Grappe",12345-MGHLV19_ST0_19_HI2122,1,SEM_D_3,1,2
C,26148770,"Seyssins, Le Prisme",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
3,26012778,"Grenoble, Victor Hugo",12345-MEILVI02_ST21_2_HI2122,0,SEM_C3_1,1,2
7,26319540,"Gières, Universités - Biologie",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C7_1,1,2
7,25730217,"Échirolles, Comboire",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,1,SEM_C7_2,1,2
D,25718715,"Saint-Martin-d'Hères, Les Taillées - Universités",1234567-MGHS01_ST5_1_HI2122-MGHS04_ST5_4_HI2122-MGHS05_ST5_5_HI2122,0,SEM_D_4,1,2
A,25713814,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
20,25700461,"Sassenage, Les Engenières",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,1,SEM_20_4,1,2
22,26020902,"Grenoble, Oxford",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_22_2,1,2
E,25847327,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
16,25700089,"Corenc, Montfleury",1234567-MSHDF02_ST6_2_HI2122,0,SEM_16_1,1,2
B,26249665,"Gières, Plaine des Sports",1234567-MGHS04_ST5_4_HI2122,0,SEM_B_1,1,2
41,26269984,"Corenc, La Garenne",12345-MFVLV02c_ST21_2_HI2122,0,SEM_41_1,1,2
4,25876739,"Grenoble, Victor Hugo",12345-MEHLV08_ST8_8_HI2122-MEHW08_ST11_8_HI2122,1,SEM_C4_2,1,2
B,26249616,"Gières, Plaine des Sports",1234567-MGHS04_ST5_4_HI2122,0,SEM_B_1,1,2
1,25762674,"Meylan, Maupertuis",12345-MSHLVH04_ST8_4_HI2122-MSHLW04_ST11_4_HI2122,0,SEM_C1_2,1,2
19,25702663,"Seyssins, Garlettes",1234567-MSHDF02_ST6_2_HI2122,0,SEM_19_1,1,2
C,26146875,"Saint-Martin-d'Hères, Condillac - Universités",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_C_1,1,2
5,25785778,"Grenoble, Palais de Justice - Gare",1234567-MSHDF02_ST6_2_HI2122,0,SEM_C5_1,1,2
47,26210479,"Claix, Val d'Allières",1234567-MFHS03_ST5_3_HI2122-MFHS04_ST5_4_HI2122,0,SEM_47_1,1,2
2,25802166,"Grenoble, Louise Michel",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS05_ST5_5_HI2122,1,SEM_C2_1,1,2
B,26235658,"Gières, Plaine des Sports",12345-MGHLV19_ST0_19_HI2122,0,SEM_B_1,1,2
A,26296570,"Fontaine, La Poya",1234567-MEHS04_ST5_4_HI2122,1,SEM_A_4,1,2
B,26249527,"Grenoble, Oxford",1234567-MGHS04_ST5_4_HI2122,1,SEM_B_2,1,2
6,25943533,"Grenoble, Oxford",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122,0,,1,2
E,25847579,"Fontanil-Cornillon, Palluel",12345-MGHLV16_ST0_16_HI2122,1,SEM_E_1,1,2
4,26342760,"Grenoble, Victor Hugo",12345-MEILVI03_ST21_3_HI2122,1,SEM_C4_2,1,2
C,26249078,"Seyssins, Le Prisme",1234567-MGHS04_ST5_4_HI2122,1,SEM_C_2,1,2
2,26246801,"Grenoble, Louise Michel",1234567-MEHS04_ST5_4_HI2122,1,SEM_C2_1,1,2
B,25807109,"Gières, Plaine des Sports",1234567-MGHD03_ST6_3_HI2122,0,SEM_B_1,1,2
E,25717246,"Grenoble, Louise Michel",12345-MGHLV21_ST0_21_HI2122,0,SEM_E_2,1,2
54,26273229,"Sassenage, Les Engenières",12345-MFVLV02c_ST21_2_HI2122,1,SEM_54_2,1,2
3,26342597,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
21,25801609,"Seyssins, Le Prisme",1234567-MAHS01_ST5_1_HI2122,1,SEM_21_2,1,2
A,26351530,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
4,25877160,"Eybens, Le Verderet",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,0,SEM_C4_1,1,2
B,25866769,"Grenoble, Oxford",12345-MGHLV13_ST0_13_HI2122,1,SEM_B_2,1,2
25,26042796,"Grenoble, Colonel Dumont",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_25_2,1,2
E,25847486,"Grenoble, Louise Michel",12345-MGHLV16_ST0_16_HI2122,0,SEM_E_2,1,2
A,26351465,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
E,25678980,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
1,26318472,"Meylan, Maupertuis",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C1_2,1,2
15,25801292,"Domène, Les Arnauds",12345-MAVLV01_ST21_1_HI2122,0,SEM_15_13,1,2
C,26368248,"Seyssins, Le Prisme",12345-MGHLV20_ST0_20_HI2122,1,SEM_C_2,1,2
4,25877146,"Eybens, Le Verderet",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122,0,SEM_C4_1,1,2
C,26236755,"Grenoble, Chavant",12345-MGHLV19_ST0_19_HI2122,1,SEM_C_2,1,2
6,25785905,"Grenoble, Oxford",1234567-MSHDF02_ST6_2_HI2122,0,,1,2
16,26137754,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_16_2,1,2
3,26012645,"Échirolles, Centre du graphisme",12345-MEILVI02_ST21_2_HI2122,1,SEM_C3_2,1,2
E,26248582,"Grenoble, Louise Michel",1234567-MGHS04_ST5_4_HI2122,0,SEM_E_2,1,2
C,26368463,"Gières, Plaine des Sports",12345-MGHLV20_ST0_20_HI2122,0,SEM_C_1,1,2
A,26352019,"Le Pont-de-Claix, L'Etoile",1234567-MEHS05_ST5_5_HI2122,0,SEM_A_3,1,2
B,26354247,"Gières, Plaine des Sports",1234567-MGHS05_ST5_5_HI2122,0,SEM_B_1,1,2
7,26319511,"Échirolles, Comboire",1234567-MSHSAH06_ST5_6_HI2122,1,SEM_C7_2,1,2
E,25679017,"Grenoble, Louise Michel",1234567-MGHS01_ST5_1_HI2122,0,SEM_E_2,1,2
5,26307836,"Grenoble, Palais de Justice - Gare",12345-MSILV02_ST21_2_HI2122,0,SEM_C5_1,1,2
16,26137721,"Le Pont-de-Claix, Gendarmerie",12345-MSHLVH04_ST8_4_HI2122-MSHLVH05_ST8_5_HI2122-MSHLW04_ST11_4_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_16_2,1,2
13,26155111,"Poisat, Cimetière Intercommunal",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_13_1,1,2
15,25798997,"Grenoble, Verdun - Préfecture",12345-MAHLV04_ST0_4_HI2122,1,SEM_15_11,1,2
20,26021285,"Veurey-Voroize, La Rive",12345-MSILV01_ST21_1_HI2122-MSILV02_ST21_2_HI2122,1,SEM_20_4,1,2
C,25858475,"Seyssins, Le Prisme",12345-MGHLV13_ST0_13_HI2122,1,SEM_C_2,1,2
15,25799014,"Domène, Chenevières",12345-MAHLV04_ST0_4_HI2122,0,SEM_15_8,1,2
A,25714341,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
D,25811239,"Gières, Plaine des Sports",12345-MGHLV13_ST0_13_HI2122-MGHLV16_ST0_16_HI2122-MGHLV20_ST0_20_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_D_4,1,2
A,25806720,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122,0,SEM_A_3,1,2
A,25806765,"Le Pont-de-Claix, L'Etoile",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122,0,SEM_A_3,1,2
B,26107307,"Gières, Plaine des Sports",12345-MGHLV16_ST0_16_HI2122-MGHLV21_ST0_21_HI2122,0,SEM_B_1,1,2
2,25631834,"Claix, Pont Rouge",1234567-MEHD00_ST6_0_HI2122,0,SEM_C2_2,1,2
A,26351265,"Fontaine, La Poya",12345-MEILVI03_ST21_3_HI2122,1,SEM_A_4,1,2
1,26304600,"Grenoble, Cité Jean Macé",12345-MSHLVH05_ST8_5_HI2122-MSHLW05_ST11_5_HI2122,1,SEM_C1_5,1,2
B,25866928,"Gières, Plaine des Sports",12345-MGHLV13_ST0_13_HI2122,0,SEM_B_1,1,2
1,25713228,"Grenoble, Cité Jean Macé",1234567-MSHSAH05_ST5_5_HI2122,1,SEM_C1_4,1,2
12,25634527,"Saint-Martin-d'Hères, Les Alloves",1234567-MEHS00_ST5_0_HI2122-MEHS01_ST5_1_HI2122-MEHS04_ST5_4_HI2122-MEHS05_ST5_5_HI2122,1,SEM_12_1,1,2
20,25700470,"Seyssinet-Pariset, Seyssinet-Pariset Hôtel de Ville",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_20_1,1,2
15,25801329,"Grenoble, Verdun - Préfecture",12345-MAVLV01_ST21_1_HI2122,1,SEM_15_11,1,2
1,26318499,"Montbonnot-Saint-Martin, Pré de l'Eau",1234567-MSHSAH06_ST5_6_HI2122,0,SEM_C1_6,1,2
7,26309072,"Gières, Universités - IUT - UFRAPS",12345-MSILV02_ST21_2_HI2122,0,SEM_C7_1,1,2
A,25863152,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
4,26322183,"Grenoble, Victor Hugo",1234567-MEHS05_ST5_5_HI2122,1,SEM_C4_2,1,2
3,26342645,"Échirolles, Centre du graphisme",12345-MEILVI03_ST21_3_HI2122,1,SEM_C3_2,1,2
A,26296601,"Le Pont-de-Claix, L'Etoile",1234567-MEHS04_ST5_4_HI2122,0,SEM_A_3,1,2
19,25702926,"Seyssins, Garlettes",1234567-MSHSAH03_ST5_3_HI2122-MSHSAH05_ST5_5_HI2122-MSHSAH06_ST5_6_HI2122,0,SEM_19_1,1,2
4,26356444,"Eybens, Le Verderet",12345-MEHLV09_ST8_9_HI2122-MEHW09_ST11_9_HI2122,0,SEM_C4_1,1,2
A,26351496,"Le Pont-de-Claix, L'Etoile",12345-MEILVI03_ST21_3_HI2122,0,SEM_A_3,1,2
12,25641257,"Eybens, Maisons Neuves",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,0,SEM_12_9,1,2
A,25863617,"Fontaine, La Poya",12345-MEILVI02_ST21_2_HI2122,1,SEM_A_4,1,2
21,25800071,"Claix, Pont Rouge",12345-MAVLV01_ST21_1_HI2122,0,SEM_21_1,1,2
A,25713642,"Fontaine, La Poya",12345-MEHLV08_ST8_8_HI2122-MEHLV09_ST8_9_HI2122-MEHW08_ST11_8_HI2122-MEHW09_ST11_9_HI2122,1,SEM_A_4,1,2
